X,Y,Z
329851.362899129,7744564.02894059,407.988439384724
329851.362959174,7744569.73157672,408.084701021687
329851.363005432,7744575.43422262,408.181739876483
329851.363037175,7744581.13687569,408.279473881033
329851.363053699,7744586.839533,408.3778140814
329851.363054345,7744592.5421913,408.476664678792
329851.363038526,7744598.24484701,408.575923139616
329851.363005747,7744603.94749623,408.675480456893
329851.362955624,7744609.65013498,408.775221279171
329851.362887904,7744615.35275883,408.875025684787
329851.362802477,7744621.05536332,408.974767629183
329851.36269939,7744626.75794386,409.074316998234
329851.364100333,7744630.05595798,409.131516563097
329851.36375912,7744635.28706411,409.222567234499
329851.363774746,7744640.98971493,409.321051430197
329851.363774441,7744646.69236081,409.418864693742
329851.363758213,7744652.39499751,409.515865713363
329851.363726231,7744658.09762081,409.611912740197
329851.363678823,7744663.80022652,409.706864337489
329851.363616471,7744669.50281057,409.800580111727
329851.363539807,7744675.20536906,409.892921418815
329851.363449602,7744680.90789826,409.983752038573
329851.363346756,7744686.61039473,410.072938812551
329851.363232285,7744692.31285528,410.160352240479
329851.363107304,7744698.01527704,410.245867031374
329851.362973014,7744703.71765749,410.329362606275
329851.362830686,7744709.41999445,410.410723549291
329851.362596335,7744720.82455487,410.566602728989
329851.362565909,7744726.52679336,410.640913648522
329851.362530025,7744732.22897918,410.712685942838
329851.362489947,7744737.93111242,410.78183499416
329851.36244691,7744743.63319354,410.84828283332
329851.362402101,7744749.33522334,410.911958165843
329851.362356649,7744755.03720298,410.972796332661
329851.362311615,7744760.73913389,411.030739206861
329851.362267982,7744766.44101779,411.08573502855
329851.362226646,7744772.14285666,411.137738182211
329851.362188417,7744777.84465267,411.186708922439
329851.36215401,7744783.54640818,411.232613056086
329851.362124048,7744789.2481257,411.275421591294
329851.362099062,7744794.94980787,411.315110365586
329851.362079494,7744800.65145742,411.351659667623
329851.362065698,7744806.35307716,411.385053868396
329851.362057951,7744812.05466993,411.415281079107
329851.362056449,7744817.75623864,411.442332853076
329851.362061322,7744823.4577862,411.466203948883
329851.36207263,7744829.15931556,411.486892170411
329851.362090373,7744834.86082965,411.504398297364
329851.362114491,7744840.56233141,411.518726095709
329851.362144865,7744846.26382387,411.529882324462
329851.362181317,7744851.96530993,411.537877724189
329851.362223607,7744857.66679256,411.542726134545
329851.362271434,7744863.36827472,411.544445807146
329851.362324427,7744869.06975935,411.543059706568
329851.362382143,7744874.77124936,411.538596097352
329851.362444063,7744880.47274758,411.531089168984
329851.362509587,7744886.17425679,411.520579672918
329851.362578033,7744891.87577967,411.507115544321
329851.362648633,7744897.57731874,411.490752481168
329851.36272054,7744903.27887635,411.47155442207
329851.362792832,7744908.98045464,411.449594100804
329851.362864517,7744914.6820555,411.42495314745
329851.362934544,7744920.38368052,411.397722407406
329851.363001821,7744926.08533098,411.368001962428
329851.363065228,7744931.7870078,411.335901038288
329851.363123633,7744937.48871155,411.301537779462
329851.363175918,7744943.1904424,411.265038893961
329851.363220993,7744948.89220013,411.22653917866
329851.363257821,7744954.59398414,411.18618093905
329851.363285437,7744960.29579343,411.14411331933
329851.363302964,7744965.99762666,411.100491560511
329851.363309634,7744971.69948216,411.055476204303
329851.3633048,7744977.40135792,411.009232260718
329851.363287953,7744983.10325169,410.961928355934
329851.363258725,7744988.805161,410.913735875973
329851.363216904,7744994.50708316,410.864828119538
329851.363162431,7745000.20901538,410.815379471611
329851.363095406,7745005.91095475,410.765564607268
329851.363016087,7745011.61289833,410.715557732784
329851.362924884,7745017.31484316,410.665531869515
329851.362822356,7745023.01678635,410.615658183656
329851.684009773,7745034.30375467,410.520069390224
329851.362566989,7745040.12265556,410.468624425444
329851.362519844,7745045.82463039,410.4210171356
329851.362463567,7745051.52659077,410.374370961565
329851.362399153,7745057.22853453,410.32883438793
329851.362327673,7745062.93045978,410.284550611048
329851.362250259,7745068.63236493,410.241657201939
329851.362168094,7745074.33424867,410.200285795825
329851.362082388,7745080.03611002,410.160561804595
329851.361994372,7745085.73794829,410.122604148695
329851.361905276,7745091.43976311,410.086525005699
329851.361816318,7745097.14155442,410.052429573014
329851.36172869,7745102.84332246,410.020415839095
329851.361643543,7745108.54506776,409.990574302168
329851.361561976,7745114.24679113,409.962988083502
329851.361484997,7745119.94849362,409.937732307222
329851.36141364,7745125.65017664,409.91487451185
329851.361348696,7745131.35184164,409.894472630938
329851.361290965,7745137.05349038,409.876577954299
329851.361241118,7745142.75512481,409.861232727501
329851.361199712,7745148.45674697,409.84847064496
329851.361167189,7745154.15835905,409.838316762104
329851.361143871,7745159.85996332,409.830787434355
329851.361129954,7745165.56156211,409.825890286168
329851.361125513,7745171.26315776,409.823624213125
329851.361130499,7745176.9647526,409.823979420015
329851.361144744,7745182.66634892,409.826937497437
329851.361167963,7745188.36794893,409.832471539119
329851.361199762,7745194.06955474,409.840546301682
329851.361239645,7745199.77116833,409.851118407979
329851.361287023,7745205.47279151,409.864136594632
329851.361341225,7745211.17442592,409.879542003671
329851.361401508,7745216.87607297,409.897268517581
329851.361467072,7745222.57773388,409.917243136402
329851.361537071,7745228.27940964,409.939386391628
329851.361610625,7745233.98110097,409.963612782093
329851.361686843,7745239.68280837,409.989831368226
329851.361764824,7745245.38453209,410.017946116975
329851.361843678,7745251.08627215,410.047856567434
329851.361922538,7745256.78802831,410.079458366502
329851.36200057,7745262.48980014,410.112643851724
329851.362076987,7745268.19158699,410.1473026455
329851.362151056,7745273.893388,410.18332225522
329851.362222107,7745279.59520218,410.220588674121
329851.362289543,7745285.29702837,410.258986977401
329851.362352841,7745290.99886528,410.298401908551
329851.36241156,7745296.70071154,410.338718450934
329851.362465339,7745302.40256568,410.379822379852
329851.362513905,7745308.10442621,410.421600790997
329851.362557062,7745313.8062916,410.463942601176
329851.362594702,7745319.5081603,410.506738756903
329851.36266511,7745325.21007993,410.549886574748
329851.362760985,7745330.91204147,410.593281888699
329851.362850773,7745336.61400346,410.636822884317
329851.362934475,7745342.31596432,410.68041370649
329851.363012157,7745348.01792259,410.723962861272
329851.36308395,7745353.71987688,410.767383258989
329851.363150037,7745359.42182592,410.810592166158
329851.363210647,7745365.12376858,410.853511603878
329851.36326605,7745370.82570386,410.896068422057
329851.36331655,7745376.52763081,410.938194738663
329851.363362469,7745382.22954872,410.979826366193
329851.363404155,7745387.93145696,411.02090540164
329851.363441966,7745393.63335502,411.061378412276
329851.363476266,7745399.33524252,411.101196852936
329851.363507419,7745405.0371192,411.140316990401
329851.363535787,7745410.7389849,411.178699803338
329851.363561721,7745416.44083958,411.216310860641
329851.363585563,7745422.14268328,411.253120180613
329851.363607636,7745427.8445161,411.289101580038
329851.363628252,7745433.54633834,411.324234452438
329851.363647713,7745439.24815021,411.358500870003
329851.363666242,7745444.94995201,411.391886676905
329851.363684128,7745450.65174419,411.424381604046
329851.363701581,7745456.35352716,411.455978697437
329851.3637188,7745462.05530143,411.48667470029
329851.363735962,7745467.75706733,411.516467554186
329851.363753223,7745473.45882554,411.545359555202
329851.363770717,7745479.16057651,411.573355081847
329851.363788555,7745484.86232078,411.600460778725
329851.363806832,7745490.56405887,411.626685412509
329851.363825621,7745496.26579132,411.652039680369
329851.363844981,7745501.96751864,411.676536024658
329851.363864953,7745507.66924133,411.70018845442
329851.363885565,7745513.3709599,411.723012374369
329851.363906838,7745519.07267482,411.745024444823
329851.363928751,7745524.77438652,411.766242408582
329851.363951319,7745530.47609546,411.786684766725
329851.363974519,7745536.17780206,411.806371051914
329851.363998324,7745541.87950669,411.825321364681
329851.364022705,7745547.58120973,411.843556347122
329851.364047624,7745553.28291151,411.861097070044
329851.364073039,7745558.98461236,411.877964928265
329851.364098907,7745564.68631257,411.894181543954
329851.364125178,7745570.38801241,411.909768677682
329851.364151806,7745576.08971212,411.924748146986
329851.364178738,7745581.79141195,411.939141752083
329851.361770544,7745590.3406406,411.959665916453
329851.361757505,7745596.04247185,411.97269027403
329850.12835052,7745600,411.977068369113
329852.45576387,7743200,404.511568390912
329853.379801218,7743486.39518132,410.676993738534
329852.877108953,7743575.47870439,409.090844511962
329853.379335313,7743688.805682,407.815857672834
329853.423707653,7743694.73475739,407.681220493689
329853.381956962,7744008.11561802,403.365982124169
329853.193999597,7744718.13132779,410.522181029859
329852.875611636,7745583.92888417,411.948085519335
329852.595137619,7745600,411.985755916445
329853.378392701,7743201.30490023,404.526738487946
329853.378408733,7743207.00720776,404.599163123773
329853.378428949,7743212.70957079,404.673745664346
329853.378454285,7743218.41199311,404.750546931406
329853.372898395,7743223.98820602,404.827876304191
329853.378394565,7743229.81659787,404.911036585012
329853.378310132,7743235.51880146,404.994832997749
329853.378226021,7743241.22106727,405.081064578213
329853.378143614,7743246.92339939,405.169777058248
329853.378064463,7743252.62580189,405.26101186563
329853.377990285,7743258.32827873,405.354805802076
329853.37792296,7743264.03083379,405.451190805696
329853.377864522,7743269.7334708,405.550193811838
329853.377817153,7743275.43619338,405.65183672104
329853.377783178,7743281.13900498,405.756136477948
329853.37776506,7743286.84190894,405.86310525694
329853.377765402,7743292.54490845,405.972750743011
329853.377786947,7743298.24800663,406.085076487792
329853.377832595,7743303.95120647,406.200082313202
329853.377490071,7743307.25138265,406.268994427819
329853.377669871,7743312.47611386,406.376956809172
329853.377619708,7743318.17891442,406.498589169905
329853.377590907,7743323.88182951,406.622876238243
329853.3775866,7743329.58486246,406.749805808168
329853.377610116,7743335.2880165,406.879363507803
329853.377665018,7743340.99129473,407.011533125491
329853.377755135,7743346.69470014,407.146296503691
329853.377884609,7743352.39823554,407.283633636815
329853.378057936,7743358.10190353,407.423522838943
329853.378280025,7743363.80570642,407.565941059834
329853.198797455,7743369.25528247,407.703735789263
329853.378500481,7743375.21280463,407.858219956622
329853.378577453,7743380.91627187,408.008026621526
329853.378719387,7743386.6198717,408.160251036336
329853.378935637,7743392.32360687,408.314866823657
329853.379237531,7743398.02747952,408.471842871406
329853.379639124,7743403.73149008,408.631135222567
329853.380158169,7743409.43563526,408.792671772405
329853.380817208,7743415.13990441,408.956326175044
329853.378483517,7743419.41630476,409.083814172604
329853.37385304,7743423.65469878,409.203931145461
329853.373933996,7743429.35889612,409.371502537571
329853.374106582,7743435.06325852,409.539560320676
329853.374389963,7743440.76775496,409.706924569209
329853.374803998,7743446.47232442,409.871878802341
329853.375363968,7743452.176868,410.032051837176
329853.37607245,7743457.8812476,410.184340722667
329853.376909496,7743463.58529656,410.32490774533
329853.377823915,7743469.28884607,410.449287683704
329853.167623311,7743474.88022517,410.543767550222
329853.379331143,7743480.69365775,410.629894677582
329853.379981525,7743492.09646262,410.690642442282
329853.37980719,7743497.79781937,410.669224727945
329853.379280356,7743503.49958897,410.613135306295
329853.404287871,7743509.22408948,410.525429781466
329853.37739997,7743514.90492243,410.408957863995
329853.376332231,7743520.60845079,410.271634020514
329853.375406813,7743526.31235395,410.120299995409
329853.374710633,7743532.01625563,409.962922574629
329853.374263712,7743537.71975518,409.807454354421
329853.374026685,7743543.42251305,409.661266760461
329853.373915684,7743549.12427402,409.530953394698
329853.373737759,7743554.8249081,409.422607552087
